trial_number,state,value,brier_score,duration,params,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,dataset,test_brier_score
89,2,-0.1532694505162124,0.1532694505162124,0.842987,"{'n_estimators': 306, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 5, 'max_features': 0.25, 'max_samples': 0.9}",306,log_loss,20.0,3,5,0.25,0.9,Gym,0.1786213871377209
90,2,-0.1514547991396189,0.1514547991396189,1.874928,"{'n_estimators': 578, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 0.33, 'max_samples': 0.9}",578,log_loss,20.0,5,5,0.33,0.9,Gym,0.1786213871377209
91,1,-0.1544906910224155,0.1544906910224155,7.057592,"{'n_estimators': 437, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 0.33, 'max_samples': 0.9}",437,log_loss,20.0,5,5,0.33,0.9,Gym,0.1786213871377209
92,2,-0.15124657724279578,0.15124657724279578,1.691769,"{'n_estimators': 529, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 0.33, 'max_samples': 0.9}",529,log_loss,20.0,4,5,0.33,0.9,Gym,0.1786213871377209
93,1,-0.15493749391152417,0.15493749391152417,6.985458,"{'n_estimators': 442, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 6, 'max_features': 0.33, 'max_samples': 0.9}",442,log_loss,20.0,3,6,0.33,0.9,Gym,0.1786213871377209
94,1,-0.15454931221314436,0.15454931221314436,6.350663,"{'n_estimators': 398, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 0.33, 'max_samples': 0.9}",398,log_loss,20.0,5,5,0.33,0.9,Gym,0.1786213871377209
95,2,-0.16373168244409647,0.16373168244409647,0.784558,"{'n_estimators': 353, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 0.1, 'max_samples': 0.9}",353,log_loss,10.0,4,5,0.1,0.9,Gym,0.1786213871377209
96,1,-0.1546922691317984,0.1546922691317984,8.138654,"{'n_estimators': 490, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 0.33, 'max_samples': 0.9}",490,log_loss,20.0,5,4,0.33,0.9,Gym,0.1786213871377209
97,2,-0.15371196543848376,0.15371196543848376,1.38698,"{'n_estimators': 530, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 0.33, 'max_samples': 0.5}",530,log_loss,20.0,15,5,0.33,0.5,Gym,0.1786213871377209
98,1,-0.15534099033833573,0.15534099033833573,4.854441,"{'n_estimators': 280, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 6, 'max_features': 0.33, 'max_samples': 0.9}",280,log_loss,20.0,3,6,0.33,0.9,Gym,0.1786213871377209
99,2,-0.15228347791498173,0.15228347791498173,1.201675,"{'n_estimators': 397, 'criterion': 'log_loss', 'max_depth': None, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 0.25, 'max_samples': 0.9}",397,log_loss,,4,4,0.25,0.9,Gym,0.1786213871377209
0,1,-0.1348185836896321,0.1348185836896321,5.313913,"{'n_estimators': 624, 'criterion': 'log_loss', 'max_depth': None, 'min_samples_split': 12, 'min_samples_leaf': 7, 'max_features': 0.1, 'max_samples': None}",624,log_loss,,12,7,0.1,,Heart Disease,0.1044106469027575
1,1,-0.12751428591548014,0.12751428591548014,6.060128,"{'n_estimators': 704, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 0.25, 'max_samples': 0.9}",704,entropy,,5,5,0.25,0.9,Heart Disease,0.1044106469027575
2,1,-0.13088417352851991,0.13088417352851991,4.219887,"{'n_estimators': 526, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 6, 'max_features': 0.25, 'max_samples': 0.5}",526,entropy,,6,6,0.25,0.5,Heart Disease,0.1044106469027575
3,1,-0.12803493521015008,0.12803493521015008,8.076208,"{'n_estimators': 937, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 16, 'min_samples_leaf': 4, 'max_features': 0.33, 'max_samples': 0.7}",937,log_loss,20.0,16,4,0.33,0.7,Heart Disease,0.1044106469027575
4,1,-0.12917038276237594,0.12917038276237594,1.036752,"{'n_estimators': 107, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 17, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_samples': 0.9}",107,log_loss,10.0,17,6,sqrt,0.9,Heart Disease,0.1044106469027575
5,1,-0.12920603486693485,0.12920603486693485,2.390752,"{'n_estimators': 267, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.1, 'max_samples': 0.5}",267,entropy,10.0,2,1,0.1,0.5,Heart Disease,0.1044106469027575
6,1,-0.12807546686616314,0.12807546686616314,4.196993,"{'n_estimators': 420, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 16, 'min_samples_leaf': 2, 'max_features': 0.33, 'max_samples': None}",420,entropy,10.0,16,2,0.33,,Heart Disease,0.1044106469027575
7,1,-0.12942933999562953,0.12942933999562953,10.891502,"{'n_estimators': 1245, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 18, 'min_samples_leaf': 3, 'max_features': 0.33, 'max_samples': 0.5}",1245,log_loss,10.0,18,3,0.33,0.5,Heart Disease,0.1044106469027575
8,1,-0.128467209168924,0.128467209168924,4.47249,"{'n_estimators': 498, 'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_samples': 0.7}",498,entropy,20.0,4,5,sqrt,0.7,Heart Disease,0.1044106469027575
9,1,-0.1278918461532953,0.1278918461532953,8.864575,"{'n_estimators': 986, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 14, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",986,gini,,14,1,0.25,0.9,Heart Disease,0.1044106469027575
10,2,-0.13123616284810732,0.13123616284810732,2.283058,"{'n_estimators': 1423, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 8, 'min_samples_leaf': 9, 'max_features': 0.25, 'max_samples': 0.9}",1423,gini,15.0,8,9,0.25,0.9,Heart Disease,0.1044106469027575
11,1,-0.12725265181878892,0.12725265181878892,8.60586,"{'n_estimators': 923, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",923,gini,,11,1,0.25,0.9,Heart Disease,0.1044106469027575
12,2,-0.13086452493469797,0.13086452493469797,1.377115,"{'n_estimators': 798, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 0.25, 'max_samples': 0.9}",798,gini,,10,8,0.25,0.9,Heart Disease,0.1044106469027575
13,1,-0.12682774542071726,0.12682774542071726,9.514824,"{'n_estimators': 1065, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 0.25, 'max_samples': 0.9}",1065,gini,,8,3,0.25,0.9,Heart Disease,0.1044106469027575
14,1,-0.12702537810341302,0.12702537810341302,9.187531,"{'n_estimators': 1011, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 0.25, 'max_samples': 0.9}",1011,gini,15.0,10,3,0.25,0.9,Heart Disease,0.1044106469027575
15,1,-0.12682278068030595,0.12682278068030595,10.321735,"{'n_estimators': 1173, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 0.25, 'max_samples': 0.9}",1173,gini,15.0,9,3,0.25,0.9,Heart Disease,0.1044106469027575
16,1,-0.12679209276512277,0.12679209276512277,11.180294,"{'n_estimators': 1206, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 0.25, 'max_samples': 0.9}",1206,gini,15.0,8,3,0.25,0.9,Heart Disease,0.1044106469027575
17,2,-0.1342837121888392,0.1342837121888392,2.011792,"{'n_estimators': 1240, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 0.1, 'max_samples': 0.7}",1240,gini,15.0,7,4,0.1,0.7,Heart Disease,0.1044106469027575
18,1,-0.12768734296536374,0.12768734296536374,14.270341,"{'n_estimators': 1475, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 14, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': None}",1475,gini,15.0,14,2,sqrt,,Heart Disease,0.1044106469027575
19,2,-0.126981000887708,0.126981000887708,7.877165,"{'n_estimators': 1205, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 9, 'min_samples_leaf': 4, 'max_features': 0.25, 'max_samples': 0.9}",1205,gini,15.0,9,4,0.25,0.9,Heart Disease,0.1044106469027575
20,1,-0.12656479852926952,0.12656479852926952,11.347796,"{'n_estimators': 1336, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1336,gini,15.0,3,2,0.25,0.9,Heart Disease,0.1044106469027575
21,1,-0.12651730063635835,0.12651730063635835,11.407161,"{'n_estimators': 1365, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1365,gini,15.0,2,2,0.25,0.9,Heart Disease,0.1044106469027575
22,1,-0.12649563320723406,0.12649563320723406,11.525949,"{'n_estimators': 1382, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1382,gini,15.0,2,2,0.25,0.9,Heart Disease,0.1044106469027575
23,1,-0.1264505042082569,0.1264505042082569,11.709906,"{'n_estimators': 1419, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1419,gini,15.0,2,2,0.25,0.9,Heart Disease,0.1044106469027575
24,1,-0.12652830312220326,0.12652830312220326,11.442216,"{'n_estimators': 1376, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1376,gini,15.0,2,2,0.25,0.9,Heart Disease,0.1044106469027575
25,1,-0.12628617357503355,0.12628617357503355,12.246526,"{'n_estimators': 1476, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1476,gini,15.0,4,1,0.25,0.9,Heart Disease,0.1044106469027575
26,2,-0.13198212225910033,0.13198212225910033,2.296091,"{'n_estimators': 1488, 'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.1, 'max_samples': 0.7}",1488,gini,20.0,4,1,0.1,0.7,Heart Disease,0.1044106469027575
27,2,-0.12876670537736876,0.12876670537736876,2.091011,"{'n_estimators': 1310, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.5}",1310,gini,15.0,5,1,sqrt,0.5,Heart Disease,0.1044106469027575
28,1,-0.12732182880206813,0.12732182880206813,10.790501,"{'n_estimators': 1128, 'criterion': 'log_loss', 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.33, 'max_samples': None}",1128,log_loss,15.0,4,2,0.33,,Heart Disease,0.1044106469027575
29,2,-0.13246214231793849,0.13246214231793849,2.273722,"{'n_estimators': 1494, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 6, 'min_samples_leaf': 4, 'max_features': 0.1, 'max_samples': None}",1494,gini,15.0,6,4,0.1,,Heart Disease,0.1044106469027575
30,1,-0.12562515213113415,0.12562515213113415,12.795438,"{'n_estimators': 1312, 'criterion': 'log_loss', 'max_depth': 15, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1312,log_loss,15.0,3,1,0.25,0.9,Heart Disease,0.1044106469027575
31,1,-0.1255752149816993,0.1255752149816993,12.395453,"{'n_estimators': 1362, 'criterion': 'log_loss', 'max_depth': 15, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1362,log_loss,15.0,3,1,0.25,0.9,Heart Disease,0.1044106469027575
32,1,-0.12562140556113058,0.12562140556113058,12.952615,"{'n_estimators': 1295, 'criterion': 'log_loss', 'max_depth': 15, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1295,log_loss,15.0,3,1,0.25,0.9,Heart Disease,0.1044106469027575
33,2,-0.12777519038152763,0.12777519038152763,2.468036,"{'n_estimators': 1113, 'criterion': 'log_loss', 'max_depth': 15, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1113,log_loss,15.0,5,1,0.25,0.9,Heart Disease,0.1044106469027575
34,1,-0.12607227568700868,0.12607227568700868,11.22256,"{'n_estimators': 1289, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1289,log_loss,20.0,6,1,0.25,0.9,Heart Disease,0.1044106469027575
35,1,-0.12580077934915987,0.12580077934915987,7.136072,"{'n_estimators': 851, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",851,log_loss,20.0,6,1,0.25,0.9,Heart Disease,0.1044106469027575
36,2,-0.13210574122442226,0.13210574122442226,1.082004,"{'n_estimators': 761, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_samples': 0.5}",761,log_loss,20.0,3,7,0.25,0.5,Heart Disease,0.1044106469027575
37,2,-0.12804596089912068,0.12804596089912068,1.194262,"{'n_estimators': 658, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.33, 'max_samples': 0.9}",658,log_loss,20.0,3,1,0.33,0.9,Heart Disease,0.1044106469027575
38,2,-0.12778967623901086,0.12778967623901086,1.462291,"{'n_estimators': 860, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.7}",860,log_loss,20.0,6,1,sqrt,0.7,Heart Disease,0.1044106469027575
39,2,-0.1294480019525276,0.1294480019525276,0.901067,"{'n_estimators': 577, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 0.25, 'max_samples': 0.9}",577,log_loss,10.0,5,5,0.25,0.9,Heart Disease,0.1044106469027575
40,2,-0.14053826621016252,0.14053826621016252,0.499623,"{'n_estimators': 358, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 6, 'max_features': 0.1, 'max_samples': 0.5}",358,log_loss,20.0,3,6,0.1,0.5,Heart Disease,0.1044106469027575
41,2,-0.1282057318387358,0.1282057318387358,2.091653,"{'n_estimators': 1301, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1301,log_loss,20.0,7,1,0.25,0.9,Heart Disease,0.1044106469027575
42,1,-0.12592936368779006,0.12592936368779006,10.631264,"{'n_estimators': 1304, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1304,log_loss,20.0,5,2,0.25,0.9,Heart Disease,0.1044106469027575
43,1,-0.1259100394138476,0.1259100394138476,9.051464,"{'n_estimators': 1101, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1101,log_loss,20.0,5,2,0.25,0.9,Heart Disease,0.1044106469027575
44,2,-0.12748508522551802,0.12748508522551802,1.521887,"{'n_estimators': 904, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",904,log_loss,20.0,4,1,0.25,0.9,Heart Disease,0.1044106469027575
45,1,-0.12676323481391827,0.12676323481391827,10.322195,"{'n_estimators': 1101, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 0.33, 'max_samples': 0.9}",1101,log_loss,10.0,7,2,0.33,0.9,Heart Disease,0.1044106469027575
46,2,-0.1277521149334926,0.1277521149334926,1.636026,"{'n_estimators': 990, 'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.25, 'max_samples': None}",990,entropy,20.0,3,3,0.25,,Heart Disease,0.1044106469027575
47,1,-0.12675549552436588,0.12675549552436588,9.039692,"{'n_estimators': 1045, 'criterion': 'log_loss', 'max_depth': None, 'min_samples_split': 13, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1045,log_loss,,13,1,0.25,0.9,Heart Disease,0.1044106469027575
48,1,-0.12577949445181047,0.12577949445181047,12.139984,"{'n_estimators': 1161, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1161,log_loss,10.0,4,2,0.25,0.9,Heart Disease,0.1044106469027575
49,1,-0.12645654677684684,0.12645654677684684,11.864845,"{'n_estimators': 1245, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_samples': 0.7}",1245,log_loss,10.0,3,3,sqrt,0.7,Heart Disease,0.1044106469027575
50,1,-0.12589007572879626,0.12589007572879626,12.34293,"{'n_estimators': 1162, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1162,entropy,10.0,4,1,0.25,0.9,Heart Disease,0.1044106469027575
51,1,-0.12550486636684804,0.12550486636684804,10.662607,"{'n_estimators': 1151, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1151,entropy,10.0,2,1,0.25,0.9,Heart Disease,0.1044106469027575
52,1,-0.1254957818760452,0.1254957818760452,11.625251,"{'n_estimators': 1242, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1242,entropy,10.0,2,1,0.25,0.9,Heart Disease,0.1044106469027575
53,1,-0.1255256405588074,0.1255256405588074,13.632054,"{'n_estimators': 1421, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1421,entropy,10.0,2,1,0.25,0.9,Heart Disease,0.1044106469027575
54,1,-0.12546057681226466,0.12546057681226466,12.141178,"{'n_estimators': 1249, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1249,entropy,10.0,2,1,0.25,0.9,Heart Disease,0.1044106469027575
55,1,-0.1255044679900621,0.1255044679900621,12.606738,"{'n_estimators': 1427, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1427,entropy,10.0,2,1,0.25,0.9,Heart Disease,0.1044106469027575
56,2,-0.13041527826625154,0.13041527826625154,2.294291,"{'n_estimators': 1415, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_samples': 0.9}",1415,entropy,10.0,2,7,0.25,0.9,Heart Disease,0.1044106469027575
57,2,-0.13205787122495674,0.13205787122495674,1.894103,"{'n_estimators': 1239, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 9, 'max_features': 0.33, 'max_samples': 0.5}",1239,entropy,10.0,2,9,0.33,0.5,Heart Disease,0.1044106469027575
58,2,-0.13046323195524034,0.13046323195524034,2.337348,"{'n_estimators': 1413, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.25, 'max_samples': 0.9}",1413,entropy,10.0,2,8,0.25,0.9,Heart Disease,0.1044106469027575
59,2,-0.1275732253074167,0.1275732253074167,2.305187,"{'n_estimators': 1346, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1346,entropy,10.0,2,2,0.25,0.9,Heart Disease,0.1044106469027575
60,2,-0.1358457745008728,0.1358457745008728,0.23453,"{'n_estimators': 143, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': 0.1, 'max_samples': None}",143,entropy,10.0,19,3,0.1,,Heart Disease,0.1044106469027575
61,1,-0.12556475738522427,0.12556475738522427,12.60026,"{'n_estimators': 1434, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1434,entropy,10.0,3,1,0.25,0.9,Heart Disease,0.1044106469027575
62,1,-0.12550409190993836,0.12550409190993836,13.775761,"{'n_estimators': 1430, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1430,entropy,10.0,2,1,0.25,0.9,Heart Disease,0.1044106469027575
63,1,-0.12546817535625648,0.12546817535625648,21.667437,"{'n_estimators': 1441, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1441,entropy,10.0,2,1,0.25,0.9,Heart Disease,0.1044106469027575
64,2,-0.12756914722348126,0.12756914722348126,3.991734,"{'n_estimators': 1437, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1437,entropy,10.0,2,2,0.25,0.9,Heart Disease,0.1044106469027575
65,2,-0.12874333699084498,0.12874333699084498,3.334299,"{'n_estimators': 1197, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 16, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1197,entropy,10.0,16,2,0.25,0.9,Heart Disease,0.1044106469027575
66,1,-0.1261017389123345,0.1261017389123345,20.072603,"{'n_estimators': 1459, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.7}",1459,entropy,10.0,2,1,0.25,0.7,Heart Disease,0.1044106469027575
67,1,-0.12684517614960983,0.12684517614960983,16.969359,"{'n_estimators': 1260, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1260,entropy,10.0,4,1,sqrt,0.9,Heart Disease,0.1044106469027575
68,2,-0.1275061033347232,0.1275061033347232,2.656183,"{'n_estimators': 1394, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1394,entropy,10.0,2,2,0.25,0.9,Heart Disease,0.1044106469027575
69,1,-0.12571371496659584,0.12571371496659584,11.866016,"{'n_estimators': 1373, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1373,entropy,10.0,4,1,0.25,0.9,Heart Disease,0.1044106469027575
70,2,-0.12757934599273899,0.12757934599273899,2.315094,"{'n_estimators': 1345, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1345,entropy,10.0,2,2,0.25,0.9,Heart Disease,0.1044106469027575
71,1,-0.12554983270449038,0.12554983270449038,12.458399,"{'n_estimators': 1446, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1446,entropy,10.0,3,1,0.25,0.9,Heart Disease,0.1044106469027575
72,1,-0.12556536309367786,0.12556536309367786,15.496129,"{'n_estimators': 1489, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1489,entropy,10.0,3,1,0.25,0.9,Heart Disease,0.1044106469027575
73,1,-0.12558927815037252,0.12558927815037252,12.973328,"{'n_estimators': 1394, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1394,entropy,10.0,2,1,0.25,0.9,Heart Disease,0.1044106469027575
74,1,-0.12556509049078027,0.12556509049078027,15.512509,"{'n_estimators': 1452, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1452,entropy,10.0,3,1,0.25,0.9,Heart Disease,0.1044106469027575
75,1,-0.12551114585076253,0.12551114585076253,14.629573,"{'n_estimators': 1272, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1272,entropy,10.0,2,1,0.25,0.9,Heart Disease,0.1044106469027575
76,2,-0.12726500146880407,0.12726500146880407,2.044726,"{'n_estimators': 1205, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1205,entropy,10.0,11,1,0.25,0.9,Heart Disease,0.1044106469027575
77,2,-0.13762540654348954,0.13762540654348954,2.033988,"{'n_estimators': 1332, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 0.1, 'max_samples': 0.5}",1332,entropy,,2,5,0.1,0.5,Heart Disease,0.1044106469027575
78,2,-0.12579224851467716,0.12579224851467716,9.834944,"{'n_estimators': 1249, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.33, 'max_samples': None}",1249,entropy,10.0,4,1,0.33,,Heart Disease,0.1044106469027575
79,2,-0.12732843922386095,0.12732843922386095,2.26782,"{'n_estimators': 1267, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_samples': 0.9}",1267,entropy,10.0,2,2,0.25,0.9,Heart Disease,0.1044106469027575
80,1,-0.12556002364201943,0.12556002364201943,16.990552,"{'n_estimators': 1496, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.25, 'max_samples': 0.9}",1496,entropy,10.0,3,1,0.25,0.9,Heart Disease,0.1044106469027575
